DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-,NAME
2022-10-19,20-122,IND,HOME,WAS,L (-7),0,27:50,7,15,.467,3,7,.429,2,5,.400,2,5,7,2,2,0,3,3,19,12.2,+9,Bennedict Mathurin
2022-10-21,20-124,IND,HOME,SAS,L (-3),0,28:00,8,15,.533,3,6,.500,7,8,.875,1,4,5,2,0,0,0,3,26,20.4,+9,Bennedict Mathurin
2022-10-22,20-125,IND,HOME,DET,W (+9),0,30:39,10,18,.556,5,8,.625,2,2,1.000,1,6,7,2,0,0,2,3,27,19.1,0,Bennedict Mathurin
2022-10-24,20-127,IND,AWAY,PHI,L (-14),0,24:44,6,16,.375,1,7,.143,4,4,1.000,2,2,4,2,0,0,3,3,17,7.4,-18,Bennedict Mathurin
2022-10-26,20-129,IND,AWAY,CHI,L (-15),0,26:32,3,11,.273,0,3,.000,9,10,.900,1,1,2,4,2,0,2,2,15,11.1,-18,Bennedict Mathurin
2022-10-28,20-131,IND,AWAY,WAS,W (+10),0,23:04,4,11,.364,1,4,.250,2,2,1.000,1,1,2,2,0,0,1,1,11,5.9,+5,Bennedict Mathurin
2022-10-29,20-132,IND,AWAY,BRK,W (+9),0,33:06,8,16,.500,6,9,.667,10,10,1.000,2,3,5,2,0,0,2,4,32,24.1,+9,Bennedict Mathurin
2022-10-31,20-134,IND,AWAY,BRK,L (-7),0,22:11,6,12,.500,2,5,.400,2,3,.667,2,0,2,1,0,0,4,1,16,7.3,-5,Bennedict Mathurin
2022-11-04,20-138,IND,HOME,MIA,W (+2),0,36:42,5,11,.455,3,7,.429,10,12,.833,0,1,1,2,0,1,3,1,23,15.5,+4,Bennedict Mathurin
2022-11-07,20-141,IND,HOME,NOP,W (+7),0,30:08,2,8,.250,1,6,.167,3,3,1.000,0,2,2,5,0,0,4,1,8,2.9,-4,Bennedict Mathurin
